episode_id,timestamp,mode,contact_occurred,touchdown_time_seconds,landing_velocity_fps,fuel_remaining_units,reward,turns,min_altitude,max_speed,policy_params_json
1884,1774705831.9637468,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1885,1774705836.696764,live,True,24.6043,23.0217,0.0,-23.0217,22,13.0,75.0,"{""burn_large"": 18.476836137371894, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.26669657556305, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.93225764252071, ""target_v_mid_high"": 45.0}"
1886,1774705841.353916,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 10.960236775724015, ""burn_max"": 14.0, ""burn_medium"": 5.062716562137359, ""burn_small"": 4.0, ""target_v_final"": 2.4998289976166226, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1887,1774705846.20074,live,True,24.6904,23.4521,0.0,-23.4521,22,15.0,75.0,"{""burn_large"": 12.707490212716765, ""burn_max"": 14.0, ""burn_medium"": 6.612103815367812, ""burn_small"": 4.0, ""target_v_final"": 2.8947403914206116, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.887935415828334, ""target_v_mid_high"": 45.0}"
1888,1774705851.0362601,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 12.618361724379989, ""burn_max"": 21.747649927117187, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.809976771531263, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.236271085917757, ""target_v_mid_high"": 45.0}"
1889,1774705855.7182438,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 14.12418742659303, ""burn_max"": 14.112608845571158, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.4269229151287837, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1890,1774705860.519267,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 13.716740628465812, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.2899284782889207, ""target_v_high"": 70.0, ""target_v_low"": 17.821740223964245, ""target_v_mid"": 31.05526752602347, ""target_v_mid_high"": 45.0}"
1891,1774705865.3401759,live,True,24.858,24.2899,0.0,-24.2899,23,19.0,75.0,"{""burn_large"": 12.47707254399724, ""burn_max"": 14.330043575931256, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.602010560233916, ""target_v_mid"": 29.162180101020365, ""target_v_mid_high"": 45.0}"
1892,1774705870.2375956,live,True,24.3359,21.6795,0.0,-21.6795,23,7.0,75.0,"{""burn_large"": 13.690365920468581, ""burn_max"": 14.772117708451356, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 9.26094924651534, ""target_v_high"": 70.0, ""target_v_low"": 17.108078103059775, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1893,1774705875.0371854,live,True,24.4721,22.3607,0.0,-22.3607,23,10.0,75.0,"{""burn_large"": 10.823606118736743, ""burn_max"": 17.9063431090862, ""burn_medium"": 7.588430543386471, ""burn_small"": 4.0, ""target_v_final"": 7.080846118851697, ""target_v_high"": 70.0, ""target_v_low"": 16.99966292216148, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1894,1774705879.837941,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 12.657729073076105, ""burn_max"": 15.351961435901929, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.158265664143805, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.68991013334659, ""target_v_mid_high"": 45.0}"
1895,1774705884.7917974,live,True,25.02,25.0998,0.0,-25.0998,22,23.0,75.0,"{""burn_large"": 15.235878979744548, ""burn_max"": 15.340161247590014, ""burn_medium"": 7.823198671642827, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 11.650814653474129, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1896,1774705889.609905,live,True,24.8166,24.0832,0.0,-24.0832,22,18.0,75.0,"{""burn_large"": 16.489630841302688, ""burn_max"": 14.0, ""burn_medium"": 7.40496655322576, ""burn_small"": 4.0, ""target_v_final"": 3.3669767120146483, ""target_v_high"": 70.0, ""target_v_low"": 16.50123180778068, ""target_v_mid"": 31.892171788494846, ""target_v_mid_high"": 45.0}"
1897,1774705894.3265295,live,True,24.6476,23.2379,0.0,-23.2379,22,14.0,75.0,"{""burn_large"": 15.213323607450011, ""burn_max"": 14.0, ""burn_medium"": 7.044249826752859, ""burn_small"": 4.0, ""target_v_final"": 3.903835894039026, ""target_v_high"": 70.0, ""target_v_low"": 17.910677128933457, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1898,1774705899.1946068,live,True,25.2915,26.4575,0.0,-26.4575,22,7.5,75.0,"{""burn_large"": 17.79446269520726, ""burn_max"": 15.355006409461328, ""burn_medium"": 12.0, ""burn_small"": 4.0, ""target_v_final"": 5.56086572677258, ""target_v_high"": 70.0, ""target_v_low"": 16.69188790987289, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1899,1774705904.116589,live,True,24.7749,23.8747,0.0,-23.8747,23,17.0,75.0,"{""burn_large"": 14.535571691385483, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.301548658159245, ""target_v_mid"": 25.5181888446892, ""target_v_mid_high"": 45.0}"
1900,1774705909.1053655,live,True,25.2536,26.2679,0.0,-26.2679,23,6.5,75.0,"{""burn_large"": 13.404011456831078, ""burn_max"": 17.912703703099886, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.646960838295941, ""target_v_high"": 70.0, ""target_v_low"": 12.048415992966525, ""target_v_mid"": 25.99149764994968, ""target_v_mid_high"": 45.0}"
1901,1774705913.934384,live,True,24.5607,22.8035,0.0,-22.8035,22,12.0,75.0,"{""burn_large"": 18.72166925379444, ""burn_max"": 14.0, ""burn_medium"": 7.067576609197851, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1902,1774705918.5150049,live,True,23.2249,16.1245,0.0,-16.1245,22,3.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.651518878818421, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1903,1774705923.2954955,live,True,23.4797,18.4391,0.0,-18.4391,24,8.5,75.0,"{""burn_large"": 11.457188610152507, ""burn_max"": 15.890405579489354, ""burn_medium"": 5.0581375427181, ""burn_small"": 4.0, ""target_v_final"": 8.495821025794967, ""target_v_high"": 70.0, ""target_v_low"": 13.930915814951977, ""target_v_mid"": 33.64656381232731, ""target_v_mid_high"": 45.0}"
1904,1774705928.090193,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 12.500278059045838, ""burn_max"": 15.89332680599727, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.2073685247515975, ""target_v_high"": 70.0, ""target_v_low"": 17.49568424103222, ""target_v_mid"": 26.993142179179497, ""target_v_mid_high"": 45.0}"
1905,1774705932.8136575,live,True,24.6904,23.4521,0.0,-23.4521,22,15.0,75.0,"{""burn_large"": 11.80875901655551, ""burn_max"": 14.085806825578551, ""burn_medium"": 8.184697357427426, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1906,1774705937.4229894,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.4286478993554295, ""target_v_high"": 70.0, ""target_v_low"": 12.79251866610475, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1907,1774705942.496078,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 13.117184711757172, ""burn_max"": 14.0, ""burn_medium"": 9.936334387861752, ""burn_small"": 4.0, ""target_v_final"": 8.842374767935858, ""target_v_high"": 70.0, ""target_v_low"": 14.618994836973663, ""target_v_mid"": 33.31412252310711, ""target_v_mid_high"": 45.0}"
1908,1774705947.277819,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 13.531847005565458, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.468198087456585, ""target_v_high"": 70.0, ""target_v_low"": 15.59236824168982, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1909,1774705952.007153,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 16.142444143566195, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.18635176336258, ""target_v_mid"": 33.236390462702914, ""target_v_mid_high"": 45.0}"
1910,1774705956.7800825,live,True,24.0497,20.2485,0.0,-20.2485,23,1.0,75.0,"{""burn_large"": 16.129018049922028, ""burn_max"": 16.457888428342827, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1911,1774705961.610198,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 14.410022688236733, ""burn_max"": 14.751694741820867, ""burn_medium"": 7.9596320628548956, ""burn_small"": 4.0, ""target_v_final"": 4.070399880591728, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1912,1774705966.2142816,live,True,22.4375,16.0,1.0,-16.0,23,7.0,75.0,"{""burn_large"": 9.470496488707576, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.964496113823232, ""target_v_high"": 70.0, ""target_v_low"": 14.506494127612253, ""target_v_mid"": 33.074879601747064, ""target_v_mid_high"": 45.0}"
1913,1774705971.0278707,live,True,24.0497,20.2485,0.0,-20.2485,22,1.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.123126460160027, ""target_v_mid"": 31.895313883915975, ""target_v_mid_high"": 45.0}"
1914,1774705975.8373048,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 13.918019853282507, ""burn_max"": 19.27993964941856, ""burn_medium"": 6.284087350748965, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1915,1774705980.6309254,live,True,24.6043,23.0217,0.0,-23.0217,21,13.0,75.0,"{""burn_large"": 13.126814351778085, ""burn_max"": 16.160036948032957, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.09676426337565, ""target_v_mid"": 33.29069655762094, ""target_v_mid_high"": 45.0}"
1916,1774705985.442492,live,True,24.1473,20.7364,0.0,-20.7364,23,3.0,75.0,"{""burn_large"": 9.690594015049175, ""burn_max"": 15.645823589262536, ""burn_medium"": 9.281074843383426, ""burn_small"": 4.0, ""target_v_final"": 5.822912936461682, ""target_v_high"": 70.0, ""target_v_low"": 17.998092153334042, ""target_v_mid"": 31.117510558009073, ""target_v_mid_high"": 45.0}"
1917,1774705990.4614038,live,True,25.1381,25.6905,0.0,-25.6905,23,3.5,75.0,"{""burn_large"": 13.193653655918132, ""burn_max"": 14.0, ""burn_medium"": 5.8062274944127115, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.753275491977586, ""target_v_mid"": 31.744038922114253, ""target_v_mid_high"": 45.0}"
1918,1774705995.3126562,live,True,25.099,25.4951,0.0,-25.4951,22,2.5,75.0,"{""burn_large"": 16.852941269631206, ""burn_max"": 14.0, ""burn_medium"": 5.193467858726723, ""burn_small"": 4.0, ""target_v_final"": 7.561458034254891, ""target_v_high"": 70.0, ""target_v_low"": 15.281780291821148, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1919,1774705999.863858,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.855094046818078, ""burn_medium"": 5.499445768354731, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.403676581650046, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1920,1774706004.488291,live,True,22.8314,14.6629,0.0,-14.6629,23,11.5,75.0,"{""burn_large"": 9.88270891486853, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.6901599006281804, ""target_v_high"": 70.0, ""target_v_low"": 16.259136244633538, ""target_v_mid"": 33.235116270075345, ""target_v_mid_high"": 45.0}"
1921,1774706009.3244095,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 11.23220588213172, ""burn_max"": 15.246996198201087, ""burn_medium"": 9.055698085686169, ""burn_small"": 4.0, ""target_v_final"": 3.108598581613749, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1922,1774706014.126804,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 17.550099248763456, ""burn_max"": 20.87520704016998, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.480747846216239, ""target_v_high"": 70.0, ""target_v_low"": 17.148406970276056, ""target_v_mid"": 33.781232830679556, ""target_v_mid_high"": 45.0}"
1923,1774706019.1167157,live,True,25.4772,27.3861,0.0,-27.3861,23,12.5,75.0,"{""burn_large"": 15.112062351935926, ""burn_max"": 16.354630197973705, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 12.071711126222414, ""target_v_mid"": 28.499244098740988, ""target_v_mid_high"": 45.0}"
1924,1774706023.9094572,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 15.452652526811042, ""burn_max"": 14.394847669196384, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.91868634111822, ""target_v_high"": 70.0, ""target_v_low"": 17.780152751129883, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1925,1774706028.7168865,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 9.788553400327118, ""burn_max"": 14.0, ""burn_medium"": 9.136260995182202, ""burn_small"": 4.0, ""target_v_final"": 8.214953340534706, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1926,1774706033.4399498,live,True,24.899,24.4949,0.0,-24.4949,22,20.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 11.94323184789773, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1927,1774706038.3097477,live,True,24.3359,21.6795,0.0,-21.6795,23,7.0,75.0,"{""burn_large"": 12.813864788457563, ""burn_max"": 15.692798560372896, ""burn_medium"": 7.323474036033595, ""burn_small"": 4.0, ""target_v_final"": 3.713314981564358, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.798199490666743, ""target_v_mid_high"": 45.0}"
1928,1774706043.1796894,live,True,24.2895,21.4476,0.0,-21.4476,23,6.0,75.0,"{""burn_large"": 17.182503849054836, ""burn_max"": 16.23620443783304, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.547356851927067, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.122557652000367, ""target_v_mid_high"": 45.0}"
1929,1774706047.8142707,live,True,22.8997,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.5560036009489275, ""target_v_high"": 70.0, ""target_v_low"": 17.835549136074444, ""target_v_mid"": 31.035709682359094, ""target_v_mid_high"": 45.0}"
1930,1774706052.5447483,live,True,24.0497,20.2485,0.0,-20.2485,22,1.0,75.0,"{""burn_large"": 10.80874866660499, ""burn_max"": 14.0, ""burn_medium"": 5.913419490411287, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1931,1774706057.3973384,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 17.296717030062503, ""burn_max"": 14.492739228270175, ""burn_medium"": 10.923551778757762, ""burn_small"": 4.0, ""target_v_final"": 3.006232108978418, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1932,1774706061.8870428,live,True,22.9666,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.8946992097643385, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1933,1774706066.6286273,live,True,24.0,20.0,0.0,-20.0,23,17.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.138059000554083, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.86753867633497, ""target_v_mid_high"": 45.0}"
1934,1774706071.4116547,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 23.31463452686193, ""burn_medium"": 10.074683862052932, ""burn_small"": 4.0, ""target_v_final"": 5.415984777375902, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.104017246293367, ""target_v_mid_high"": 45.0}"
1935,1774706076.207245,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 14.284389594311431, ""burn_max"": 14.0, ""burn_medium"": 5.406028906309823, ""burn_small"": 4.0, ""target_v_final"": 6.425692334039278, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1936,1774706081.0943854,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 12.973617267113976, ""burn_max"": 14.610755684642916, ""burn_medium"": 8.912191699144863, ""burn_small"": 4.0, ""target_v_final"": 8.826132609233987, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.705762365415467, ""target_v_mid_high"": 45.0}"
1937,1774706085.9750702,live,True,24.3818,21.9089,0.0,-21.9089,23,8.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.641386561843742, ""burn_medium"": 11.255432386279379, ""burn_small"": 4.0, ""target_v_final"": 4.87477324313797, ""target_v_high"": 70.0, ""target_v_low"": 17.34643534681529, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1938,1774706090.7989047,live,True,24.1473,20.7364,0.0,-20.7364,22,3.0,75.0,"{""burn_large"": 15.341402237001205, ""burn_max"": 14.246302598512438, ""burn_medium"": 8.852403501316328, ""burn_small"": 4.0, ""target_v_final"": 3.5026804386278005, ""target_v_high"": 70.0, ""target_v_low"": 17.091552167626606, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1939,1774706095.4949875,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 9.789904525987065, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.02324286362896, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1940,1774706100.3942928,live,True,24.98,24.8998,0.0,-24.8998,23,22.0,75.0,"{""burn_large"": 11.142908188062217, ""burn_max"": 16.536334967723857, ""burn_medium"": 5.8976577957955705, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.267204843900824, ""target_v_mid"": 31.856471885128514, ""target_v_mid_high"": 45.0}"
1941,1774706105.2369254,live,True,24.0497,20.2485,0.0,-20.2485,22,1.0,75.0,"{""burn_large"": 11.358912180769934, ""burn_max"": 14.122546785815782, ""burn_medium"": 5.5194534931410715, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.44243062102262, ""target_v_mid"": 33.069326579765665, ""target_v_mid_high"": 45.0}"
1942,1774706109.9346848,live,True,23.9497,19.7484,0.0,-19.7484,23,16.5,75.0,"{""burn_large"": 10.560686414361374, ""burn_max"": 14.0, ""burn_medium"": 7.9632144993747005, ""burn_small"": 4.0, ""target_v_final"": 3.8435716104322912, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1943,1774706114.6231117,live,True,23.4641,17.3205,0.0,-17.3205,23,7.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 20.575550322903993, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.4603344468604735, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.98899376799759, ""target_v_mid_high"": 45.0}"
1944,1774706119.266243,live,True,23.2249,16.1245,0.0,-16.1245,23,3.5,75.0,"{""burn_large"": 17.321903740262407, ""burn_max"": 17.358701865834032, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 9.823471233520682, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.213306100909545, ""target_v_mid_high"": 45.0}"
1945,1774706124.2104123,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 16.650323038735145, ""burn_max"": 15.766267242435495, ""burn_medium"": 10.176054634414657, ""burn_small"": 4.0, ""target_v_final"": 8.856376739287533, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1946,1774706129.168229,live,True,25.1769,25.8844,0.0,-25.8844,22,4.5,75.0,"{""burn_large"": 14.20517335183819, ""burn_max"": 14.0, ""burn_medium"": 10.60955992567828, ""burn_small"": 4.0, ""target_v_final"": 3.1168829342229527, ""target_v_high"": 70.0, ""target_v_low"": 11.651618022641035, ""target_v_mid"": 33.423954212842546, ""target_v_mid_high"": 45.0}"
1947,1774706133.9551816,live,True,24.1473,20.7364,0.0,-20.7364,22,3.0,75.0,"{""burn_large"": 9.93889861958111, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0534458585250523, ""target_v_high"": 70.0, ""target_v_low"": 10.981112287942903, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1948,1774706138.7029989,live,True,24.1952,20.9762,0.0,-20.9762,22,4.0,75.0,"{""burn_large"": 10.617417308105592, ""burn_max"": 14.0, ""burn_medium"": 5.614942867156925, ""burn_small"": 4.0, ""target_v_final"": 2.0070046908402355, ""target_v_high"": 70.0, ""target_v_low"": 17.58449663712744, ""target_v_mid"": 28.25963737585868, ""target_v_mid_high"": 45.0}"
1949,1774706143.591599,live,True,24.0497,20.2485,0.0,-20.2485,23,1.0,75.0,"{""burn_large"": 13.606395397787654, ""burn_max"": 16.11122926140445, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.929479202094114, ""target_v_high"": 70.0, ""target_v_low"": 15.949493344652529, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1950,1774706148.244765,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 10.073739807158454, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1951,1774706152.9664118,live,True,24.0988,20.4939,0.0,-20.4939,22,2.0,75.0,"{""burn_large"": 12.076972730705325, ""burn_max"": 14.0, ""burn_medium"": 6.643294040905066, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1952,1774706157.8336775,live,True,24.9396,24.6982,0.0,-24.6982,23,21.0,75.0,"{""burn_large"": 12.183564133694189, ""burn_max"": 22.558653714897986, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.533543013307607, ""target_v_mid"": 31.229929487185963, ""target_v_mid_high"": 45.0}"
1953,1774706162.5976558,live,True,23.1104,18.2209,0.0,-18.2209,24,2.0,75.0,"{""burn_large"": 10.95977676734065, ""burn_max"": 14.0, ""burn_medium"": 5.369901762283593, ""burn_small"": 4.0, ""target_v_final"": 9.999851169596209, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1954,1774706167.2193723,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 12.436213295878408, ""burn_max"": 14.0, ""burn_medium"": 6.256490466506975, ""burn_small"": 4.0, ""target_v_final"": 3.9906945442140485, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1955,1774706172.1401289,live,True,24.7329,23.6643,0.0,-23.6643,23,16.0,75.0,"{""burn_large"": 10.586523614250238, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.519128708959075, ""target_v_high"": 70.0, ""target_v_low"": 11.59544116513429, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
1956,1774706177.1408043,live,True,25.02,25.0998,0.0,-25.0998,23,23.0,75.0,"{""burn_large"": 15.218367817485497, ""burn_max"": 19.107223847017615, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 9.864211828481498, ""target_v_high"": 70.0, ""target_v_low"": 16.366400855500103, ""target_v_mid"": 31.145634469456056, ""target_v_mid_high"": 45.0}"
